BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Durch;d U 6 C;;;;;;;
1637;1322;0;ʊ;;Durch;d U 6 C;;;;;;;
2960;3527;0;ɐ;;Durch;d U 6 C;;;;;;;
6488;3968;0;ç;;Durch;d U 6 C;;;;;;;
10457;3527;1;d;;den;d e: n;;;;;;;
13985;1763;1;eː;;den;d e: n;;;;;;;
15749;3968;1;n;;den;d e: n;;;;;;;
19718;5291;2;ʃ;;ständigen;S t E n d I g @ n;;;;;;;
25010;2204;2;t;;ständigen;S t E n d I g @ n;;;;;;;
27215;3968;2;ɛ;;ständigen;S t E n d I g @ n;;;;;;;
31184;3527;2;n;;ständigen;S t E n d I g @ n;;;;;;;
34712;1322;2;d;;ständigen;S t E n d I g @ n;;;;;;;
36035;2645;2;ɪ;;ständigen;S t E n d I g @ n;;;;;;;
38681;3968;2;ɡ;;ständigen;S t E n d I g @ n;;;;;;;
42650;3086;2;ə;;ständigen;S t E n d I g @ n;;;;;;;
45737;2204;2;n;;ständigen;S t E n d I g @ n;;;;;;;
47942;9701;3;f;;Föhn;f 2: n;;;;;;;
57644;7937;3;øː;;Föhn;f 2: n;;;;;;;
65582;7496;3;n;;Föhn;f 2: n;;;;;;;
73079;5732;4;f;;verdorren;f 6 d O r @ n;;;;;;;
78812;4850;4;ɐ;;verdorren;f 6 d O r @ n;;;;;;;
83663;2204;4;d;;verdorren;f 6 d O r @ n;;;;;;;
85868;5732;4;ɔ;;verdorren;f 6 d O r @ n;;;;;;;
91601;2645;4;r;;verdorren;f 6 d O r @ n;;;;;;;
94247;2204;4;ə;;verdorren;f 6 d O r @ n;;;;;;;
96452;4409;4;n;;verdorren;f 6 d O r @ n;;;;;;;
100862;3086;5;d;;die;d i:;;;;;;;
103949;5732;5;iː;;die;d i:;;;;;;;
109682;2204;6;ʔ;;Ähren;? E: r @ n;;;;;;;
111887;11024;6;ɛː;;Ähren;? E: r @ n;;;;;;;
122912;3086;6;r;;Ähren;? E: r @ n;;;;;;;
125999;2645;6;ə;;Ähren;? E: r @ n;;;;;;;
128645;7496;6;n;;Ähren;? E: r @ n;;;;;;;
136142;3022;-1;(...);;;;;;;;;;
