BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;754;-1;(...);;;;;;;;;;
755;4409;0;v;;Wir;v i: 6;;;;;;;
5165;4409;0;iː;;Wir;v i: 6;;;;;;;
9575;2204;0;ɐ;;Wir;v i: 6;;;;;;;
11780;6614;1;h;;haben;h a: b @ n;;;;;;;
18395;6173;1;aː;;haben;h a: b @ n;;;;;;;
24569;1763;1;b;;haben;h a: b @ n;;;;;;;
26333;2645;1;ə;;haben;h a: b @ n;;;;;;;
28979;1322;1;n;;haben;h a: b @ n;;;;;;;
30302;1322;2;ʔ;;ein;? aI n;;;;;;;
31625;8378;2;aɪ;;ein;? aI n;;;;;;;
40004;2645;2;n;;ein;? aI n;;;;;;;
42650;1322;3;ʔ;;Abteil;? a p t aI l;;;;;;;
43973;3968;3;a;;Abteil;? a p t aI l;;;;;;;
47942;9260;3;p;;Abteil;? a p t aI l;;;;;;;
57203;1322;3;t;;Abteil;? a p t aI l;;;;;;;
58526;7937;3;aɪ;;Abteil;? a p t aI l;;;;;;;
66464;4850;3;l;;Abteil;? a p t aI l;;;;;;;
71315;1763;4;ʔ;;extra;? E k s t r a;;;;;;;
73079;3086;4;ɛ;;extra;? E k s t r a;;;;;;;
76166;3086;4;k;;extra;? E k s t r a;;;;;;;
79253;3968;4;s;;extra;? E k s t r a;;;;;;;
83222;1763;4;t;;extra;? E k s t r a;;;;;;;
84986;3968;4;r;;extra;? E k s t r a;;;;;;;
88955;6173;4;a;;extra;? E k s t r a;;;;;;;
95129;5291;5;f;;für;f y: 6;;;;;;;
100421;1763;5;yː;;für;f y: 6;;;;;;;
102185;1322;5;ɐ;;für;f y: 6;;;;;;;
103508;1763;6;ʔ;;uns;? U n s;;;;;;;
105272;6173;6;ʊ;;uns;? U n s;;;;;;;
111446;3968;6;n;;uns;? U n s;;;;;;;
115415;10142;6;s;;uns;? U n s;;;;;;;
125558;1321;-1;(...);;;;;;;;;;
