BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;4723;0;k;;Kinder;k I n d 6;;;;;;;
4724;3968;0;ɪ;;Kinder;k I n d 6;;;;;;;
8693;6173;0;n;;Kinder;k I n d 6;;;;;;;
14867;1763;0;d;;Kinder;k I n d 6;;;;;;;
16631;10583;0;ɐ;;Kinder;k I n d 6;;;;;;;
27215;7496;1;ʃ;;spielen;S p i: l @ n;;;;;;;
34712;3086;1;p;;spielen;S p i: l @ n;;;;;;;
37799;4409;1;iː;;spielen;S p i: l @ n;;;;;;;
42209;1322;1;l;;spielen;S p i: l @ n;;;;;;;
43532;3086;1;ə;;spielen;S p i: l @ n;;;;;;;
46619;4850;1;n;;spielen;S p i: l @ n;;;;;;;
51470;5291;2;f;;fröhlich;f r 2: l I C;;;;;;;
56762;4850;2;r;;fröhlich;f r 2: l I C;;;;;;;
61613;5291;2;øː;;fröhlich;f r 2: l I C;;;;;;;
66905;3086;2;l;;fröhlich;f r 2: l I C;;;;;;;
69992;2645;2;ɪ;;fröhlich;f r 2: l I C;;;;;;;
72638;5732;2;ç;;fröhlich;f r 2: l I C;;;;;;;
78371;1322;3;ʔ;;im;? I m;;;;;;;
79694;1763;3;ɪ;;im;? I m;;;;;;;
81458;3968;3;m;;im;? I m;;;;;;;
85427;7055;4;p;;Park;p a r k;;;;;;;
92483;11906;4;a;;Park;p a r k;;;;;;;
104390;1322;4;r;;Park;p a r k;;;;;;;
105713;3527;4;k;;Park;p a r k;;;;;;;
109241;4679;-1;(...);;;;;;;;;;
