BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ihr;? i: 6;;;;;;;
1637;3968;0;iː;;Ihr;? i: 6;;;;;;;
5606;1763;0;ɐ;;Ihr;? i: 6;;;;;;;
7370;4850;1;l;;Lachen;l a x @ n;;;;;;;
12221;3086;1;a;;Lachen;l a x @ n;;;;;;;
15308;8378;1;x;;Lachen;l a x @ n;;;;;;;
23687;4409;1;ə;;Lachen;l a x @ n;;;;;;;
28097;1763;1;n;;Lachen;l a x @ n;;;;;;;
29861;7055;2;h;;hallte;h a l t @;;;;;;;
36917;2645;2;a;;hallte;h a l t @;;;;;;;
39563;5291;2;l;;hallte;h a l t @;;;;;;;
44855;5291;2;t;;hallte;h a l t @;;;;;;;
50147;3086;2;ə;;hallte;h a l t @;;;;;;;
53234;2204;3;d;;durch;d U 6 C;;;;;;;
55439;1322;3;ʊ;;durch;d U 6 C;;;;;;;
56762;2645;3;ɐ;;durch;d U 6 C;;;;;;;
59408;4850;3;ç;;durch;d U 6 C;;;;;;;
64259;3527;4;d;;den;d e: n;;;;;;;
67787;2645;4;eː;;den;d e: n;;;;;;;
70433;3527;4;n;;den;d e: n;;;;;;;
73961;4409;5;l;;leeren;l e: r @ n;;;;;;;
78371;8378;5;eː;;leeren;l e: r @ n;;;;;;;
86750;4409;5;r;;leeren;l e: r @ n;;;;;;;
91160;1322;5;ə;;leeren;l e: r @ n;;;;;;;
92483;3968;5;n;;leeren;l e: r @ n;;;;;;;
96452;7496;6;p;;Park;p a r k;;;;;;;
103949;12788;6;a;;Park;p a r k;;;;;;;
116738;1322;6;r;;Park;p a r k;;;;;;;
118061;3086;6;k;;Park;p a r k;;;;;;;
121148;5903;-1;(...);;;;;;;;;;
