BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Du;d u:;;;;;;;
1637;5732;0;uː;;Du;d u:;;;;;;;
7370;3527;1;h;;hilfst;h I l f s t;;;;;;;
10898;4409;1;ɪ;;hilfst;h I l f s t;;;;;;;
15308;2204;1;l;;hilfst;h I l f s t;;;;;;;
17513;2645;1;f;;hilfst;h I l f s t;;;;;;;
20159;5732;1;s;;hilfst;h I l f s t;;;;;;;
25892;1763;1;t;;hilfst;h I l f s t;;;;;;;
27656;3086;2;m;;mir;m i: 6;;;;;;;
30743;3968;2;iː;;mir;m i: 6;;;;;;;
34712;5291;2;ɐ;;mir;m i: 6;;;;;;;
40004;1763;3;b;;beim;b aI m;;;;;;;
41768;4409;3;aɪ;;beim;b aI m;;;;;;;
46178;3086;3;m;;beim;b aI m;;;;;;;
49265;6173;4;f;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
55439;3968;4;ɛ;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
59408;3086;4;ɐ;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
62495;3527;4;n;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
66023;6173;4;ʃ;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
72197;2204;4;t;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
74402;6173;4;uː;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
80576;2204;4;d;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
82781;5732;4;j;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
88514;3968;4;ʊ;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
92483;7496;4;m;;Fernstudium;f E 6 n S t u: d j U m;;;;;;;
99980;2190;-1;(...);;;;;;;;;;
