BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Durch;d U 6 C;;;;;;;
2078;1763;0;ʊ;;Durch;d U 6 C;;;;;;;
3842;5291;0;ɐ;;Durch;d U 6 C;;;;;;;
9134;7055;0;ç;;Durch;d U 6 C;;;;;;;
16190;3527;1;d;;den;d e: n;;;;;;;
19718;3527;1;eː;;den;d e: n;;;;;;;
23246;4409;1;n;;den;d e: n;;;;;;;
27656;5291;2;r;;Regen;r e: g @ n;;;;;;;
32948;7937;2;eː;;Regen;r e: g @ n;;;;;;;
40886;5291;2;ɡ;;Regen;r e: g @ n;;;;;;;
46178;10142;2;ə;;Regen;r e: g @ n;;;;;;;
56321;1763;2;n;;Regen;r e: g @ n;;;;;;;
58085;10142;-1;(...);;;;;;;;;;
68228;3968;3;l;;leuchtet;l OY C t @ t;;;;;;;
72197;6614;3;ɔʏ;;leuchtet;l OY C t @ t;;;;;;;
78812;4850;3;ç;;leuchtet;l OY C t @ t;;;;;;;
83663;3086;3;t;;leuchtet;l OY C t @ t;;;;;;;
86750;3527;3;ə;;leuchtet;l OY C t @ t;;;;;;;
90278;1322;3;t;;leuchtet;l OY C t @ t;;;;;;;
91601;2204;4;d;;das;d a s;;;;;;;
93806;3968;4;a;;das;d a s;;;;;;;
97775;4409;4;s;;das;d a s;;;;;;;
102185;6173;5;f;;Feuer;f OY 6;;;;;;;
108359;7496;5;ɔʏ;;Feuer;f OY 6;;;;;;;
115856;13229;5;ɐ;;Feuer;f OY 6;;;;;;;
129086;2971;-1;(...);;;;;;;;;;
