BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Ängstlich;? E N s t l I C;;;;;;;
1637;3086;0;ɛ;;Ängstlich;? E N s t l I C;;;;;;;
4724;4409;0;ŋ;;Ängstlich;? E N s t l I C;;;;;;;
9134;6614;0;s;;Ängstlich;? E N s t l I C;;;;;;;
15749;2204;0;t;;Ängstlich;? E N s t l I C;;;;;;;
17954;3086;0;l;;Ängstlich;? E N s t l I C;;;;;;;
21041;3086;0;ɪ;;Ängstlich;? E N s t l I C;;;;;;;
24128;3968;0;ç;;Ängstlich;? E N s t l I C;;;;;;;
28097;3527;1;b;;begreifst;b @ g r aI f s t;;;;;;;
31625;1763;1;ə;;begreifst;b @ g r aI f s t;;;;;;;
33389;3968;1;ɡ;;begreifst;b @ g r aI f s t;;;;;;;
37358;4409;1;r;;begreifst;b @ g r aI f s t;;;;;;;
41768;5732;1;aɪ;;begreifst;b @ g r aI f s t;;;;;;;
47501;3086;1;f;;begreifst;b @ g r aI f s t;;;;;;;
50588;3968;1;s;;begreifst;b @ g r aI f s t;;;;;;;
54557;1322;1;t;;begreifst;b @ g r aI f s t;;;;;;;
55880;1322;2;d;;du;d u:;;;;;;;
57203;6614;2;uː;;du;d u:;;;;;;;
63818;2204;3;ʔ;;Omas;? o: m a: s;;;;;;;
66023;4850;3;oː;;Omas;? o: m a: s;;;;;;;
70874;4409;3;m;;Omas;? o: m a: s;;;;;;;
75284;5732;3;aː;;Omas;? o: m a: s;;;;;;;
81017;4850;3;s;;Omas;? o: m a: s;;;;;;;
85868;4850;4;l;;Lage;l a: g @;;;;;;;
90719;9260;4;aː;;Lage;l a: g @;;;;;;;
99980;2645;4;ɡ;;Lage;l a: g @;;;;;;;
102626;8819;4;ə;;Lage;l a: g @;;;;;;;
111446;1726;-1;(...);;;;;;;;;;
