BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Im;? I m;;;;;;;
1637;2204;0;ɪ;;Im;? I m;;;;;;;
3842;10142;0;m;;Im;? I m;;;;;;;
13985;2645;1;ɡ;;Gebirge;g @ b I 6 g @;;;;;;;
16631;4409;1;ə;;Gebirge;g @ b I 6 g @;;;;;;;
21041;2645;1;b;;Gebirge;g @ b I 6 g @;;;;;;;
23687;1763;1;ɪ;;Gebirge;g @ b I 6 g @;;;;;;;
25451;10583;1;ɐ;;Gebirge;g @ b I 6 g @;;;;;;;
36035;3086;1;ɡ;;Gebirge;g @ b I 6 g @;;;;;;;
39122;7496;1;ə;;Gebirge;g @ b I 6 g @;;;;;;;
46619;3968;-1;(...);;;;;;;;;;
50588;1322;2;ɡ;;glitzern;g l I t s 6 n;;;;;;;
51911;3968;2;l;;glitzern;g l I t s 6 n;;;;;;;
55880;2645;2;ɪ;;glitzern;g l I t s 6 n;;;;;;;
58526;2645;2;t;;glitzern;g l I t s 6 n;;;;;;;
61172;7055;2;s;;glitzern;g l I t s 6 n;;;;;;;
68228;6173;2;ɐ;;glitzern;g l I t s 6 n;;;;;;;
74402;4850;2;n;;glitzern;g l I t s 6 n;;;;;;;
79253;1322;3;d;;die;d i:;;;;;;;
80576;5732;3;iː;;die;d i:;;;;;;;
86309;7055;4;ʃ;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
93365;3527;4;n;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
96893;7055;4;eː;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
103949;3527;4;b;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
107477;2204;4;ə;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
109682;3527;4;d;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
113210;4850;4;ɛ;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
118061;4850;4;k;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
122912;7055;4;t;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
129968;3086;4;ə;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
133055;2204;4;n;;schneebedeckten;S n e: b @ d E k t @ n;;;;;;;
135260;4850;5;ɡ;;Gipfel;g I p f @ l;;;;;;;
140111;3086;5;ɪ;;Gipfel;g I p f @ l;;;;;;;
143198;3086;5;p;;Gipfel;g I p f @ l;;;;;;;
146285;7055;5;f;;Gipfel;g I p f @ l;;;;;;;
153341;9260;5;ə;;Gipfel;g I p f @ l;;;;;;;
162602;1322;5;l;;Gipfel;g I p f @ l;;;;;;;
163925;1944;-1;(...);;;;;;;;;;
