BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Durch;d U 6 C;;;;;;;
1637;1322;0;ʊ;;Durch;d U 6 C;;;;;;;
2960;3527;0;ɐ;;Durch;d U 6 C;;;;;;;
6488;3527;0;ç;;Durch;d U 6 C;;;;;;;
10016;2645;1;d;;die;d i:;;;;;;;
12662;3086;1;iː;;die;d i:;;;;;;;
15749;5732;2;ʃ;;Straßen;S t r a: s @ n;;;;;;;
21482;1322;2;t;;Straßen;S t r a: s @ n;;;;;;;
22805;4850;2;r;;Straßen;S t r a: s @ n;;;;;;;
27656;8819;2;aː;;Straßen;S t r a: s @ n;;;;;;;
36476;7937;2;s;;Straßen;S t r a: s @ n;;;;;;;
44414;5291;2;ə;;Straßen;S t r a: s @ n;;;;;;;
49706;3527;2;n;;Straßen;S t r a: s @ n;;;;;;;
53234;4850;-1;(...);;;;;;;;;;
58085;2204;3;ts;;zieht;ts i: t;;;;;;;
60290;5291;3;iː;;zieht;ts i: t;;;;;;;
65582;2645;3;t;;zieht;ts i: t;;;;;;;
68228;2204;4;ʔ;;eine;? aI n @;;;;;;;
70433;3968;4;aɪ;;eine;? aI n @;;;;;;;
74402;1763;4;n;;eine;? aI n @;;;;;;;
76166;1763;4;ə;;eine;? aI n @;;;;;;;
77930;8378;5;k;;kalte;k a l t @;;;;;;;
86309;2645;5;a;;kalte;k a l t @;;;;;;;
88955;5291;5;l;;kalte;k a l t @;;;;;;;
94247;5291;5;t;;kalte;k a l t @;;;;;;;
99539;3968;5;ə;;kalte;k a l t @;;;;;;;
103508;2204;6;b;;Brise;b r i: z @;;;;;;;
105713;4409;6;r;;Brise;b r i: z @;;;;;;;
110123;7496;6;iː;;Brise;b r i: z @;;;;;;;
117620;6173;6;z;;Brise;b r i: z @;;;;;;;
123794;9701;6;ə;;Brise;b r i: z @;;;;;;;
133496;2601;-1;(...);;;;;;;;;;
