BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;b;;Beim;b aI m;;;;;;;
1637;4850;0;aɪ;;Beim;b aI m;;;;;;;
6488;3527;0;m;;Beim;b aI m;;;;;;;
10016;6614;1;ʃ;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
16631;2204;1;t;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
18836;5291;1;uː;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
24128;3527;1;d;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
27656;4409;1;j;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
32066;1322;1;ə;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
33389;4409;1;n;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
37799;6614;1;k;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
44414;1322;1;ʊ;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
45737;5732;1;ɐ;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
51470;7496;1;s;;Studienkurs;S t u: d j @ n k U 6 s;;;;;;;
58967;5732;2;m;;musst;m U s t;;;;;;;
64700;2645;2;ʊ;;musst;m U s t;;;;;;;
67346;5291;2;s;;musst;m U s t;;;;;;;
72638;1322;2;t;;musst;m U s t;;;;;;;
73961;2645;3;d;;Du;d u:;;;;;;;
76607;6614;3;uː;;Du;d u:;;;;;;;
83222;1763;4;ʔ;;ernsthaft;? E 6 n s t h a f t;;;;;;;
84986;3086;4;ɛ;;ernsthaft;? E 6 n s t h a f t;;;;;;;
88073;3527;4;ɐ;;ernsthaft;? E 6 n s t h a f t;;;;;;;
91601;3086;4;n;;ernsthaft;? E 6 n s t h a f t;;;;;;;
94688;3086;4;s;;ernsthaft;? E 6 n s t h a f t;;;;;;;
97775;3968;4;t;;ernsthaft;? E 6 n s t h a f t;;;;;;;
101744;2645;4;h;;ernsthaft;? E 6 n s t h a f t;;;;;;;
104390;3968;4;a;;ernsthaft;? E 6 n s t h a f t;;;;;;;
108359;3086;4;f;;ernsthaft;? E 6 n s t h a f t;;;;;;;
111446;5291;4;t;;ernsthaft;? E 6 n s t h a f t;;;;;;;
116738;1763;5;l;;lernen;l E 6 n @ n;;;;;;;
118502;3086;5;ɛ;;lernen;l E 6 n @ n;;;;;;;
121589;5732;5;ɐ;;lernen;l E 6 n @ n;;;;;;;
127322;3527;5;n;;lernen;l E 6 n @ n;;;;;;;
130850;2204;5;ə;;lernen;l E 6 n @ n;;;;;;;
133055;6614;5;n;;lernen;l E 6 n @ n;;;;;;;
139670;2745;-1;(...);;;;;;;;;;
