BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;3086;0;iː;;Die;d i:;;;;;;;
4724;4850;1;f;;Freunde;f r OY n d @;;;;;;;
9575;3968;1;r;;Freunde;f r OY n d @;;;;;;;
13544;7496;1;ɔʏ;;Freunde;f r OY n d @;;;;;;;
21041;5732;1;n;;Freunde;f r OY n d @;;;;;;;
26774;1322;1;d;;Freunde;f r OY n d @;;;;;;;
28097;7937;1;ə;;Freunde;f r OY n d @;;;;;;;
36035;3968;2;t;;teilen;t aI l @ n;;;;;;;
40004;7496;2;aɪ;;teilen;t aI l @ n;;;;;;;
47501;7055;2;l;;teilen;t aI l @ n;;;;;;;
54557;1322;2;ə;;teilen;t aI l @ n;;;;;;;
55880;1763;2;n;;teilen;t aI l @ n;;;;;;;
57644;3086;3;ɡ;;Geschichten;g @ S I C t @ n;;;;;;;
60731;1763;3;ə;;Geschichten;g @ S I C t @ n;;;;;;;
62495;7055;3;ʃ;;Geschichten;g @ S I C t @ n;;;;;;;
69551;3086;3;ɪ;;Geschichten;g @ S I C t @ n;;;;;;;
72638;6614;3;ç;;Geschichten;g @ S I C t @ n;;;;;;;
79253;4850;3;t;;Geschichten;g @ S I C t @ n;;;;;;;
84104;4850;3;ə;;Geschichten;g @ S I C t @ n;;;;;;;
88955;1763;3;n;;Geschichten;g @ S I C t @ n;;;;;;;
90719;3086;4;ʔ;;am;? a m;;;;;;;
93806;2204;4;a;;am;? a m;;;;;;;
96011;4409;4;m;;am;? a m;;;;;;;
100421;2645;5;l;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
103067;7937;5;aː;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
111005;1763;5;ɡ;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
112769;4409;5;ɐ;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
117179;6614;5;f;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
123794;5291;5;ɔʏ;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
129086;12347;5;ɐ;;Lagerfeuer;l a: g 6 f OY 6;;;;;;;
141434;1625;-1;(...);;;;;;;;;;
