BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2518;0;b;;Böse;b 2: z @;;;;;;;
2519;7937;0;øː;;Böse;b 2: z @;;;;;;;
10457;5291;0;z;;Böse;b 2: z @;;;;;;;
15749;2204;0;ə;;Böse;b 2: z @;;;;;;;
17954;5291;1;m;;Menschen;m E n S @ n;;;;;;;
23246;4409;1;ɛ;;Menschen;m E n S @ n;;;;;;;
27656;4850;1;n;;Menschen;m E n S @ n;;;;;;;
32507;6614;1;ʃ;;Menschen;m E n S @ n;;;;;;;
39122;4409;1;ə;;Menschen;m E n S @ n;;;;;;;
43532;2204;1;n;;Menschen;m E n S @ n;;;;;;;
45737;4850;2;f;;verdienen;f E 6 d i: n @ n;;;;;;;
50588;3086;2;ɛ;;verdienen;f E 6 d i: n @ n;;;;;;;
53675;2204;2;ɐ;;verdienen;f E 6 d i: n @ n;;;;;;;
55880;1322;2;d;;verdienen;f E 6 d i: n @ n;;;;;;;
57203;5732;2;iː;;verdienen;f E 6 d i: n @ n;;;;;;;
62936;5732;2;n;;verdienen;f E 6 d i: n @ n;;;;;;;
68669;1322;2;ə;;verdienen;f E 6 d i: n @ n;;;;;;;
69992;1322;2;n;;verdienen;f E 6 d i: n @ n;;;;;;;
71315;1322;3;ʔ;;ihre;? i: r @;;;;;;;
72638;4850;3;iː;;ihre;? i: r @;;;;;;;
77489;3527;3;r;;ihre;? i: r @;;;;;;;
81017;1763;3;ə;;ihre;? i: r @;;;;;;;
82781;6173;4;ʃ;;Strafe;S t r a: f @;;;;;;;
88955;2204;4;t;;Strafe;S t r a: f @;;;;;;;
91160;3527;4;r;;Strafe;S t r a: f @;;;;;;;
94688;8378;4;aː;;Strafe;S t r a: f @;;;;;;;
103067;6614;4;f;;Strafe;S t r a: f @;;;;;;;
109682;7937;4;ə;;Strafe;S t r a: f @;;;;;;;
117620;2526;-1;(...);;;;;;;;;;
