BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;ʔ;;Im;? I m;;;;;;;
1637;3086;0;ɪ;;Im;? I m;;;;;;;
4724;8819;0;m;;Im;? I m;;;;;;;
13544;3527;1;v;;Wald;v a l t;;;;;;;
17072;6173;1;a;;Wald;v a l t;;;;;;;
23246;6614;1;l;;Wald;v a l t;;;;;;;
29861;7937;1;t;;Wald;v a l t;;;;;;;
37799;3968;-1;(...);;;;;;;;;;
41768;2645;2;p;;plätschert;p l E t S 6 t;;;;;;;
44414;4850;2;l;;plätschert;p l E t S 6 t;;;;;;;
49265;3086;2;ɛ;;plätschert;p l E t S 6 t;;;;;;;
52352;4409;2;t;;plätschert;p l E t S 6 t;;;;;;;
56762;5732;2;ʃ;;plätschert;p l E t S 6 t;;;;;;;
62495;5732;2;ɐ;;plätschert;p l E t S 6 t;;;;;;;
68228;4409;2;t;;plätschert;p l E t S 6 t;;;;;;;
72638;3086;3;ʔ;;eine;? aI n @;;;;;;;
75725;5291;3;aɪ;;eine;? aI n @;;;;;;;
81017;2204;3;n;;eine;? aI n @;;;;;;;
83222;6173;3;ə;;eine;? aI n @;;;;;;;
89396;2204;4;d;;dunkle;d U N k l @;;;;;;;
91601;3968;4;ʊ;;dunkle;d U N k l @;;;;;;;
95570;4850;4;ŋ;;dunkle;d U N k l @;;;;;;;
100421;1763;4;k;;dunkle;d U N k l @;;;;;;;
102185;4409;4;l;;dunkle;d U N k l @;;;;;;;
106595;3086;4;ə;;dunkle;d U N k l @;;;;;;;
109682;4850;5;k;;Quelle;k v E l @;;;;;;;
114533;4409;5;v;;Quelle;k v E l @;;;;;;;
118943;4850;5;ɛ;;Quelle;k v E l @;;;;;;;
123794;3968;5;l;;Quelle;k v E l @;;;;;;;
127763;9260;5;ə;;Quelle;k v E l @;;;;;;;
137024;4390;-1;(...);;;;;;;;;;
