BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;5291;0;iː;;Die;d i:;;;;;;;
6929;5732;1;t;;Tomate;t o m a: t @;;;;;;;
12662;3527;1;o;;Tomate;t o m a: t @;;;;;;;
16190;4850;1;m;;Tomate;t o m a: t @;;;;;;;
21041;8378;1;aː;;Tomate;t o m a: t @;;;;;;;
29420;6614;1;t;;Tomate;t o m a: t @;;;;;;;
36035;3527;1;ə;;Tomate;t o m a: t @;;;;;;;
39563;1322;2;ʔ;;im;? I m;;;;;;;
40886;2645;2;ɪ;;im;? I m;;;;;;;
43532;4850;2;m;;im;? I m;;;;;;;
48383;6614;3;k;;Kühlschrank;k y: l S r a N k;;;;;;;
54998;3968;3;yː;;Kühlschrank;k y: l S r a N k;;;;;;;
58967;3086;3;l;;Kühlschrank;k y: l S r a N k;;;;;;;
62054;5732;3;ʃ;;Kühlschrank;k y: l S r a N k;;;;;;;
67787;4409;3;r;;Kühlschrank;k y: l S r a N k;;;;;;;
72197;4409;3;a;;Kühlschrank;k y: l S r a N k;;;;;;;
76607;5291;3;ŋ;;Kühlschrank;k y: l S r a N k;;;;;;;
81899;1322;3;k;;Kühlschrank;k y: l S r a N k;;;;;;;
83222;6614;4;k;;keimte;k aI m t @;;;;;;;
89837;6614;4;aɪ;;keimte;k aI m t @;;;;;;;
96452;7055;4;m;;keimte;k aI m t @;;;;;;;
103508;5291;4;t;;keimte;k aI m t @;;;;;;;
108800;7496;4;ə;;keimte;k aI m t @;;;;;;;
116297;4586;-1;(...);;;;;;;;;;
