BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;8692;0;m;;Morgen;m O 6 g @ n;;;;;;;
8693;1322;0;ɔ;;Morgen;m O 6 g @ n;;;;;;;
10016;8378;0;ɐ;;Morgen;m O 6 g @ n;;;;;;;
18395;4409;0;ɡ;;Morgen;m O 6 g @ n;;;;;;;
22805;4850;0;ə;;Morgen;m O 6 g @ n;;;;;;;
27656;1322;0;n;;Morgen;m O 6 g @ n;;;;;;;
28979;1763;1;v;;wird;v I 6 t;;;;;;;
30743;1322;1;ɪ;;wird;v I 6 t;;;;;;;
32066;1763;1;ɐ;;wird;v I 6 t;;;;;;;
33830;2204;1;t;;wird;v I 6 t;;;;;;;
36035;1322;2;ʔ;;es;? E s;;;;;;;
37358;1322;2;ɛ;;es;? E s;;;;;;;
38681;6173;2;s;;es;? E s;;;;;;;
44855;5732;3;n;;neblig;n e: b l I C;;;;;;;
50588;7055;3;eː;;neblig;n e: b l I C;;;;;;;
57644;5291;3;b;;neblig;n e: b l I C;;;;;;;
62936;2204;3;l;;neblig;n e: b l I C;;;;;;;
65141;3968;3;ɪ;;neblig;n e: b l I C;;;;;;;
69110;7937;3;ç;;neblig;n e: b l I C;;;;;;;
77048;3968;4;ʔ;;und;? U n t;;;;;;;
81017;3527;4;ʊ;;und;? U n t;;;;;;;
84545;3527;4;n;;und;? U n t;;;;;;;
88073;1763;4;t;;und;? U n t;;;;;;;
89837;4850;5;ʔ;;eiskalt;? aI s k a l t;;;;;;;
94688;6173;5;aɪ;;eiskalt;? aI s k a l t;;;;;;;
100862;5291;5;s;;eiskalt;? aI s k a l t;;;;;;;
106154;8819;5;k;;eiskalt;? aI s k a l t;;;;;;;
114974;3527;5;a;;eiskalt;? aI s k a l t;;;;;;;
118502;6173;5;l;;eiskalt;? aI s k a l t;;;;;;;
124676;8175;5;t;;eiskalt;? aI s k a l t;;;;;;;
