BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Die;d i:;;;;;;;
1637;2204;0;iː;;Die;d i:;;;;;;;
3842;5732;1;m;;Musik;m u z i: k;;;;;;;
9575;3968;1;u;;Musik;m u z i: k;;;;;;;
13544;6173;1;z;;Musik;m u z i: k;;;;;;;
19718;8378;1;iː;;Musik;m u z i: k;;;;;;;
28097;6614;1;k;;Musik;m u z i: k;;;;;;;
34712;3968;2;ʔ;;erklingt;? E 6 r k l I N t;;;;;;;
38681;3527;2;ɛ;;erklingt;? E 6 r k l I N t;;;;;;;
42209;1763;2;ɐ;;erklingt;? E 6 r k l I N t;;;;;;;
43973;1322;2;r;;erklingt;? E 6 r k l I N t;;;;;;;
45296;4409;2;k;;erklingt;? E 6 r k l I N t;;;;;;;
49706;1322;2;l;;erklingt;? E 6 r k l I N t;;;;;;;
51029;7055;2;ɪ;;erklingt;? E 6 r k l I N t;;;;;;;
58085;1763;2;ŋ;;erklingt;? E 6 r k l I N t;;;;;;;
59849;2645;2;t;;erklingt;? E 6 r k l I N t;;;;;;;
62495;6614;3;z;;sanft;z a n f t;;;;;;;
69110;5291;3;a;;sanft;z a n f t;;;;;;;
74402;4850;3;n;;sanft;z a n f t;;;;;;;
79253;4409;3;f;;sanft;z a n f t;;;;;;;
83663;3968;3;t;;sanft;z a n f t;;;;;;;
87632;1763;4;ʔ;;im;? I m;;;;;;;
89396;3086;4;ɪ;;im;? I m;;;;;;;
92483;5732;4;m;;im;? I m;;;;;;;
98216;5291;5;r;;Raum;r aU m;;;;;;;
103508;8378;5;aʊ;;Raum;r aU m;;;;;;;
111887;8378;5;m;;Raum;r aU m;;;;;;;
120266;1382;-1;(...);;;;;;;;;;
