BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;6928;0;m;;Mein;m aI n;;;;;;;
6929;5732;0;aɪ;;Mein;m aI n;;;;;;;
12662;3527;0;n;;Mein;m aI n;;;;;;;
16190;3968;1;ʔ;;Arzt;? a r ts t;;;;;;;
20159;9701;1;a;;Arzt;? a r ts t;;;;;;;
29861;1322;1;r;;Arzt;? a r ts t;;;;;;;
31184;5291;1;ts;;Arzt;? a r ts t;;;;;;;
36476;2645;1;t;;Arzt;? a r ts t;;;;;;;
39122;1763;2;ʔ;;empfahl;? E m p f a: l;;;;;;;
40886;3086;2;ɛ;;empfahl;? E m p f a: l;;;;;;;
43973;2645;2;m;;empfahl;? E m p f a: l;;;;;;;
46619;1322;2;p;;empfahl;? E m p f a: l;;;;;;;
47942;5732;2;f;;empfahl;? E m p f a: l;;;;;;;
53675;6614;2;aː;;empfahl;? E m p f a: l;;;;;;;
60290;3527;2;l;;empfahl;? E m p f a: l;;;;;;;
63818;3086;3;d;;dringend;d r I N @ n t;;;;;;;
66905;3968;3;r;;dringend;d r I N @ n t;;;;;;;
70874;2204;3;ɪ;;dringend;d r I N @ n t;;;;;;;
73079;3527;3;ŋ;;dringend;d r I N @ n t;;;;;;;
76607;2204;3;ə;;dringend;d r I N @ n t;;;;;;;
78812;3968;3;n;;dringend;d r I N @ n t;;;;;;;
82781;1322;3;t;;dringend;d r I N @ n t;;;;;;;
84104;2204;-1;(...);;;;;;;;;;
86309;2204;4;b;;Bäder;b E: d 6;;;;;;;
88514;8819;4;ɛː;;Bäder;b E: d 6;;;;;;;
97334;3968;4;d;;Bäder;b E: d 6;;;;;;;
101303;10583;4;ɐ;;Bäder;b E: d 6;;;;;;;
111887;1032;-1;(...);;;;;;;;;;
