BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Du;d u:;;;;;;;
1637;3968;0;uː;;Du;d u:;;;;;;;
5606;2645;1;b;;bewirbst;b @ v I 6 p s t;;;;;;;
8252;5732;1;ə;;bewirbst;b @ v I 6 p s t;;;;;;;
13985;1322;1;v;;bewirbst;b @ v I 6 p s t;;;;;;;
15308;1322;1;ɪ;;bewirbst;b @ v I 6 p s t;;;;;;;
16631;6173;1;ɐ;;bewirbst;b @ v I 6 p s t;;;;;;;
22805;1763;1;p;;bewirbst;b @ v I 6 p s t;;;;;;;
24569;5732;1;s;;bewirbst;b @ v I 6 p s t;;;;;;;
30302;1322;1;t;;bewirbst;b @ v I 6 p s t;;;;;;;
31625;2645;2;d;;dich;d I C;;;;;;;
34271;3086;2;ɪ;;dich;d I C;;;;;;;
37358;4409;2;ç;;dich;d I C;;;;;;;
41768;2645;3;b;;bei;b aI;;;;;;;
44414;5732;3;aɪ;;bei;b aI;;;;;;;
50147;1322;4;d;;der;d e: 6;;;;;;;
51470;1763;4;eː;;der;d e: 6;;;;;;;
53234;1322;4;ɐ;;der;d e: 6;;;;;;;
54557;4409;5;ɡ;;gepflegten;g @ p f l e: k t @ n;;;;;;;
58967;2645;5;ə;;gepflegten;g @ p f l e: k t @ n;;;;;;;
61613;3968;5;p;;gepflegten;g @ p f l e: k t @ n;;;;;;;
65582;4409;5;f;;gepflegten;g @ p f l e: k t @ n;;;;;;;
69992;2204;5;l;;gepflegten;g @ p f l e: k t @ n;;;;;;;
72197;4850;5;eː;;gepflegten;g @ p f l e: k t @ n;;;;;;;
77048;3086;5;k;;gepflegten;g @ p f l e: k t @ n;;;;;;;
80135;6173;5;t;;gepflegten;g @ p f l e: k t @ n;;;;;;;
86309;3968;5;ə;;gepflegten;g @ p f l e: k t @ n;;;;;;;
90278;1322;5;n;;gepflegten;g @ p f l e: k t @ n;;;;;;;
91601;3086;6;v;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
94688;1322;6;ɪ;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
96011;3527;6;ɐ;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
99539;1763;6;t;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
101303;5291;6;ʃ;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
106595;4409;6;a;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
111005;3968;6;f;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
114974;1763;6;t;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
116738;3968;6;s;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
120707;4409;6;b;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
125117;6173;6;a;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
131291;4409;6;ŋ;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
135701;3527;6;k;;Wirtschaftsbank;v I 6 t S a f t s b a N k;;;;;;;
139229;5775;-1;(...);;;;;;;;;;
