BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;1636;0;d;;Das;d a s;;;;;;;
1637;6173;0;a;;Das;d a s;;;;;;;
7811;3527;0;s;;Das;d a s;;;;;;;
11339;6614;1;k;;Café;k a f e:;;;;;;;
17954;3968;1;a;;Café;k a f e:;;;;;;;
21923;6173;1;f;;Café;k a f e:;;;;;;;
28097;13229;1;eː;;Café;k a f e:;;;;;;;
41327;3527;2;ʔ;;ist;? I s t;;;;;;;
44855;2204;2;ɪ;;ist;? I s t;;;;;;;
47060;3086;2;s;;ist;? I s t;;;;;;;
50147;1322;2;t;;ist;? I s t;;;;;;;
51470;2645;3;t;;Treffpunkt;t r E f p U N k t;;;;;;;
54116;3968;3;r;;Treffpunkt;t r E f p U N k t;;;;;;;
58085;3968;3;ɛ;;Treffpunkt;t r E f p U N k t;;;;;;;
62054;3968;3;f;;Treffpunkt;t r E f p U N k t;;;;;;;
66023;5291;3;p;;Treffpunkt;t r E f p U N k t;;;;;;;
71315;3527;3;ʊ;;Treffpunkt;t r E f p U N k t;;;;;;;
74843;4409;3;ŋ;;Treffpunkt;t r E f p U N k t;;;;;;;
79253;1322;3;k;;Treffpunkt;t r E f p U N k t;;;;;;;
80576;1322;3;t;;Treffpunkt;t r E f p U N k t;;;;;;;
81899;2645;4;f;;für;f y: 6;;;;;;;
84545;2204;4;yː;;für;f y: 6;;;;;;;
86750;5291;4;ɐ;;für;f y: 6;;;;;;;
92042;2645;5;ɡ;;Gespräche;g @ S p r E: C @;;;;;;;
94688;1322;5;ə;;Gespräche;g @ S p r E: C @;;;;;;;
96011;6614;5;ʃ;;Gespräche;g @ S p r E: C @;;;;;;;
102626;3086;5;p;;Gespräche;g @ S p r E: C @;;;;;;;
105713;2204;5;r;;Gespräche;g @ S p r E: C @;;;;;;;
107918;8378;5;ɛː;;Gespräche;g @ S p r E: C @;;;;;;;
116297;7496;5;ç;;Gespräche;g @ S p r E: C @;;;;;;;
123794;8819;5;ə;;Gespräche;g @ S p r E: C @;;;;;;;
132614;2551;-1;(...);;;;;;;;;;
