BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2959;-1;(...);;;;;;;;;;
2960;3968;0;z;;Sie;z i:;;;;;;;
6929;8819;0;iː;;Sie;z i:;;;;;;;
15749;1763;1;h;;hört;h 2: 6 t;;;;;;;
17513;5291;1;øː;;hört;h 2: 6 t;;;;;;;
22805;5732;1;ɐ;;hört;h 2: 6 t;;;;;;;
28538;3527;1;t;;hört;h 2: 6 t;;;;;;;
32066;2204;-1;(...);;;;;;;;;;
34271;5732;2;m;;Musik;m u z i: k;;;;;;;
40004;3527;2;u;;Musik;m u z i: k;;;;;;;
43532;6614;2;z;;Musik;m u z i: k;;;;;;;
50147;6614;2;iː;;Musik;m u z i: k;;;;;;;
56762;5291;2;k;;Musik;m u z i: k;;;;;;;
62054;4409;3;m;;mit;m I t;;;;;;;
66464;2204;3;ɪ;;mit;m I t;;;;;;;
68669;2645;3;t;;mit;m I t;;;;;;;
71315;3968;4;ɡ;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
75284;2204;4;ə;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
77489;5291;4;ʃ;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
82781;3527;4;l;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
86309;3527;4;ɔ;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
89837;7055;4;s;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
96893;3086;4;ə;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
99980;2204;4;n;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
102185;2645;4;ə;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
104831;4850;4;n;;geschlossenen;g @ S l O s @ n @ n;;;;;;;
109682;1322;5;ʔ;;Augen;? aU g @ n;;;;;;;
111005;13670;5;aʊ;;Augen;? aU g @ n;;;;;;;
124676;3086;5;ɡ;;Augen;? aU g @ n;;;;;;;
127763;4409;5;ə;;Augen;? aU g @ n;;;;;;;
132173;2645;5;n;;Augen;? aU g @ n;;;;;;;
134819;2348;-1;(...);;;;;;;;;;
