BEGIN;DURATION;TOKEN;MAU;MAS;ORT;KAN;TRO;MRP;KAS;SPK;TRN;SPD;VAD
0;2077;0;d;;Die;d i:;;;;;;;
2078;3968;0;iː;;Die;d i:;;;;;;;
6047;7496;1;k;;Katze;k a t s @;;;;;;;
13544;2645;1;a;;Katze;k a t s @;;;;;;;
16190;3968;1;t;;Katze;k a t s @;;;;;;;
20159;7496;1;s;;Katze;k a t s @;;;;;;;
27656;7055;1;ə;;Katze;k a t s @;;;;;;;
34712;8819;2;ʃ;;schnurrt;S n u r t;;;;;;;
43532;3968;2;n;;schnurrt;S n u r t;;;;;;;
47501;5291;2;u;;schnurrt;S n u r t;;;;;;;
52793;1322;2;r;;schnurrt;S n u r t;;;;;;;
54116;7055;2;t;;schnurrt;S n u r t;;;;;;;
61172;1763;3;ts;;zufrieden;ts u f r i: d @ n;;;;;;;
62936;3086;3;u;;zufrieden;ts u f r i: d @ n;;;;;;;
66023;4409;3;f;;zufrieden;ts u f r i: d @ n;;;;;;;
70433;3968;3;r;;zufrieden;ts u f r i: d @ n;;;;;;;
74402;7055;3;iː;;zufrieden;ts u f r i: d @ n;;;;;;;
81458;1763;3;d;;zufrieden;ts u f r i: d @ n;;;;;;;
83222;3968;3;ə;;zufrieden;ts u f r i: d @ n;;;;;;;
87191;2204;3;n;;zufrieden;ts u f r i: d @ n;;;;;;;
89396;1763;4;ʔ;;auf;? aU f;;;;;;;
91160;5291;4;aʊ;;auf;? aU f;;;;;;;
96452;1763;4;f;;auf;? aU f;;;;;;;
98216;4409;5;d;;dem;d e: m;;;;;;;
102626;1763;5;eː;;dem;d e: m;;;;;;;
104390;4409;5;m;;dem;d e: m;;;;;;;
108800;3527;6;z;;Sofa;z o: f a;;;;;;;
112328;6614;6;oː;;Sofa;z o: f a;;;;;;;
118943;7055;6;f;;Sofa;z o: f a;;;;;;;
125999;9260;6;a;;Sofa;z o: f a;;;;;;;
135260;2989;-1;(...);;;;;;;;;;
